hek293	hela	k562
ENSG00000108641	2.28140663768081	2.17084820364331	NA
ENSG00000123810	1.55222552501472	2.3392526340327	NA
ENSG00000186318	2.33887691133768	2.84855857212376	NA
ENSG00000182240	2.29079386938267	2.75769962508774	NA
ENSG00000156273	1.33894253424923	2.22219604630172	NA
ENSG00000112182	1.37191802596118	NA	NA
ENSG00000002330	2.07593337364479	2.78675142214556	NA
ENSG00000107262	2.06051543563346	NA	NA
ENSG00000112208	1.64934857039224	2.23451728351269	1.58185446088152
ENSG00000151929	1.39555072727837	2.25382243870807	1.99346045534252
ENSG00000156735	1.47385965752766	2.23451728351269	NA
ENSG00000166170	1.39007918214512	2.15472820744016	NA
ENSG00000175866	1.71665792430318	2.32345836684947	NA
ENSG00000006453	2.11481584407624	2.36361197989214	NA
ENSG00000030110	1.55770583536072	2.30059548388996	1.90360159973796
ENSG00000175334	2.15038871869892	2.9507541815935	NA
ENSG00000172530	1.5285118165737	2.19312459835446	NA
ENSG00000163930	2.21600157229688	2.65667304588485	NA
ENSG00000138376	1.2657391839204	2.20466251174822	NA
ENSG00000043039	1.65206489117985	NA	NA
ENSG00000176788	1.76859502590311	2.53326351677871	NA
ENSG00000198604	2.08990044086743	2.35449260058944	NA
ENSG00000009954	1.89090994023517	NA	NA
ENSG00000076108	2.17874483183703	2.53478735862949	NA
ENSG00000105327	0.944375304486756	2.15472820744016	NA
ENSG00000174483	2.12766711532475	2.51851393987789	NA
ENSG00000125124	2.46245784461364	2.78845120702346	NA
ENSG00000140463	2.3903455901439	2.75495958772171	NA
ENSG00000163093	1.76932111669507	NA	1.92080351482455
ENSG00000138686	2.3306046052074	2.77815125038364	NA
ENSG00000122507	2.35668853686594	2.75815462196739	NA
ENSG00000114439	1.79575901064848	2.33081946649584	NA
ENSG00000187244	2.36705500799336	3.15836249209525	NA
ENSG00000075790	2.34462400514579	2.33081946649584	NA
ENSG00000185825	2.42454750000167	3.15836249209525	2.25471332243611
ENSG00000050820	1.51588596085648	2.28735377271475	NA
ENSG00000116752	1.85402710935856	2.55630250076729	1.89699478267765
ENSG00000141376	2.20217778301059	2.50487845941022	NA
ENSG00000060982	2.32620912480809	NA	NA
ENSG00000105552	2.21355744618647	2.90395770852317	NA
ENSG00000107949	2.17150603612724	2.68124123737559	1.96389782639523
ENSG00000186666	1.21769275735367	2.10653085382238	1.5813418267158
ENSG00000248098	2.10381285026012	3.06818586174616	NA
ENSG00000083123	2.52429101235246	2.31597034545692	2.09143187728471
ENSG00000103507	2.25772634951157	2.79643555881017	NA
ENSG00000142867	1.19434320190768	2.13987908640124	1.86751385981608
ENSG00000171791	1.5382525935624	2.21590181320403	NA
ENSG00000171552	1.54665135464753	2.28735377271475	1.824779037979
ENSG00000153094	1.30003226360565	2.14550717140966	NA
ENSG00000126453	2.25424306935766	2.36361197989214	NA
ENSG00000099968	1.81054588572674	2.38021124171161	NA
ENSG00000106635	1.50017801109136	2.50160692241883	NA
ENSG00000099385	2.10644343129207	3.15836249209525	NA
ENSG00000186174	1.44309033651497	2.32345836684947	NA
ENSG00000029363	2.08158056659157	2.76447502743441	NA
ENSG00000183337	1.25116667903588	NA	NA
ENSG00000085185	1.56639961195119	2.27369558793009	NA
ENSG00000186716	1.76445451655654	2.47275644931721	NA
ENSG00000074582	2.07595641446769	2.80631566980811	NA
ENSG00000164039	2.25607550568533	3.05507238244942	1.88860598249905
ENSG00000126581	2.08394488915692	2.71617034785985	NA
ENSG00000178409	1.34849829366559	NA	1.83848803817893
ENSG00000188848	2.04221937441645	NA	NA
ENSG00000165626	1.66646653413246	NA	NA
ENSG00000105829	1.99184388822553	2.41161970596323	1.88138881993865
ENSG00000177951	1.48683732004771	2.26670196688409	1.96637832836132
ENSG00000180535	1.02996008235686	2.15472820744016	NA
ENSG00000134107	0.70061864465708	2.12450422483428	1.6575657603936
ENSG00000123095	1.08744308380814	NA	NA
ENSG00000122870	1.60719266612832	NA	NA
ENSG00000185963	1.58261144581351	2.3392526340327	1.9710308540605
ENSG00000015475	2.14543515597742	2.69302306792369	NA
ENSG00000147439	1.76460313832338	2.18639121569549	NA
ENSG00000110330	1.71405985337192	2.3392526340327	NA
ENSG00000197299	1.99253491845619	2.2792105126014	NA
ENSG00000108578	2.11620086119462	2.70603466071435	NA
ENSG00000135441	2.32381969453644	3.15836249209525	1.95691049671499
ENSG00000196072	1.83151227278975	2.3392526340327	1.94765782372623
ENSG00000106605	2.14557228713778	2.76537048029165	1.95150694110306
ENSG00000090013	2.45660250899162	3.15836249209525	2.15013039695885
ENSG00000117475	1.66825693122189	2.22219604630172	NA
ENSG00000104081	1.32561579471546	2.11461098423217	NA
ENSG00000168487	2.35781382207764	2.50487845941022	NA
ENSG00000138756	1.73824571813743	2.29402509409532	NA
ENSG00000101144	1.89821209058995	NA	NA
ENSG00000138696	1.82305991014631	2.16554107672237	NA
ENSG00000165733	2.30873583136184	2.55630250076729	1.89595889682687
ENSG00000173068	1.62943546710289	2.1981069988734	NA
ENSG00000113734	1.52526677171433	2.27369558793009	1.97999330846515
ENSG00000140299	1.79047894787337	2.30835094858673	NA
ENSG00000104765	2.36723609846856	2.90655051910145	NA
ENSG00000144857	1.3821895745719	2.2792105126014	NA
ENSG00000178096	1.38546772790144	2.27369558793009	NA
ENSG00000172331	1.76670919251862	2.46478751964594	1.9431021836261
ENSG00000157764	1.70356889998122	NA	NA
ENSG00000089234	1.631996714577	2.25382243870807	1.92287367786184
ENSG00000012048	2.13778823417443	2.68124123737559	NA
ENSG00000185515	2.13908410662084	2.32345836684947	NA
ENSG00000100425	1.40629935394035	NA	NA
ENSG00000169925	1.73806786501866	2.27369558793009	NA
ENSG00000141867	1.72289939960838	2.579554960401	NA
ENSG00000166164	2.23608463861487	2.30059548388996	1.88608127175915
ENSG00000028310	2.02047972816134	2.2464985807958	NA
ENSG00000158019	2.24785251447878	2.91518870517316	NA
ENSG00000185024	2.08260911725032	NA	NA
ENSG00000184992	1.72892147810849	2.38021124171161	2.05687330447614
ENSG00000136492	1.83628053233772	2.20951501454263	NA
ENSG00000100916	2.07900440766152	2.29402509409532	NA
ENSG00000156983	1.15028151866945	2.17084820364331	NA
ENSG00000096070	1.65465087596398	2.25959387888595	NA
ENSG00000160469	1.66786786722129	2.13417710757677	NA
ENSG00000185658	2.08039504558314	2.1981069988734	NA
ENSG00000165288	2.42991447807791	2.38021124171161	NA
ENSG00000168000	2.06579680886647	3.15836249209525	NA
ENSG00000172270	2.40238476877846	3.15836249209525	NA
ENSG00000119411	2.0748731316376	NA	NA
ENSG00000130303	2.24227021328773	3.15836249209525	2.3072225068585
ENSG00000064726	2.14074085483479	2.85733249643127	NA
ENSG00000148925	1.99392175849842	2.34635297445064	NA
ENSG00000151136	1.71483108343893	NA	NA
ENSG00000133243	1.99040184956884	2.81954393554187	NA
ENSG00000132640	1.8372057171762	2.21590181320403	NA
ENSG00000183826	1.69095898557699	2.15472820744016	NA
ENSG00000133639	1.10704185153261	2.2464985807958	1.52795010804916
ENSG00000112763	1.56780259161545	2.23451728351269	NA
ENSG00000026950	1.99048444238305	2.40959501939682	NA
ENSG00000186470	2.14168134443558	2.60487377055264	NA
ENSG00000111801	1.95391774911134	2.25959387888595	NA
ENSG00000165810	1.98239705111821	NA	NA
ENSG00000166167	1.93926696925042	3.15836249209525	NA
ENSG00000169679	2.38718890557201	2.70243053644553	NA
ENSG00000156970	2.2761089291939	2.36361197989214	NA
ENSG00000137656	1.13984940609544	2.14921911265538	1.93118752989066
ENSG00000106245	1.98686731637099	2.52633927738984	NA
ENSG00000112276	2.0274436486296	NA	NA
ENSG00000112578	1.29775384631493	2.2792105126014	NA
ENSG00000197223	2.03321283147274	2.27369558793009	NA
ENSG00000106392	1.71561449888513	2.13417710757677	NA
ENSG00000171155	1.96491655661793	2.83581735429347	1.68396088358798
ENSG00000108561	2.17306431185319	3.11260500153457	2.14338688050654
ENSG00000131094	2.08581924975396	3.15836249209525	NA
ENSG00000186897	1.65323698488313	NA	NA
ENSG00000173918	1.87001346077129	2.25959387888595	NA
ENSG00000172375	1.69049359840393	2.38021124171161	NA
ENSG00000168014	2.00164755508915	2.68124123737559	NA
ENSG00000063180	2.26919780520509	2.96651717644679	NA
ENSG00000074410	2.01946092109907	2.55630250076729	NA
ENSG00000185015	1.83757810946814	2.64325522502477	1.95431457134595
ENSG00000104267	1.91238793553585	NA	NA
ENSG00000178538	2.20904832809809	NA	NA
ENSG00000099991	2.29832254738047	2.32345836684947	NA
ENSG00000149679	2.01976880092935	2.3392526340327	NA
ENSG00000154040	1.88557935087324	2.18127177155946	NA
ENSG00000153956	2.27368311977564	2.25959387888595	NA
ENSG00000157445	1.88232864256932	2.19312459835446	NA
ENSG00000067191	1.32494126218155	2.20466251174822	NA
ENSG00000165995	1.52015614852076	2.16554107672237	NA
ENSG00000167535	1.86427112379535	2.58636222330787	NA
ENSG00000084774	2.19293230530849	2.4848690327204	NA
ENSG00000105767	1.93661841525561	2.38021124171161	1.86971632812068
ENSG00000163618	2.25308510377721	NA	NA
ENSG00000081803	2.2932471249095	2.30059548388996	NA
ENSG00000175868	1.94566425231374	NA	NA
ENSG00000012822	2.60743843991637	2.69460519893357	NA
ENSG00000136436	2.28212429979844	2.6414741105041	NA
ENSG00000122786	2.59552689336702	2.55630250076729	NA
ENSG00000138172	1.62832480428926	2.32345836684947	NA
ENSG00000198668	2.12134480315532	2.78247262416629	NA
ENSG00000160014	2.28669760146645	2.71916549408921	NA
ENSG00000129007	2.02335414495708	2.1981069988734	NA
ENSG00000179218	1.98254374735049	3.15836249209525	2.15874254656856
ENSG00000128595	2.33402438497736	2.95162889383664	2.09225728870684
ENSG00000134072	2.42729678052545	2.26670196688409	2.02563353358016
ENSG00000183049	1.90213460782576	2.21590181320403	NA
ENSG00000058404	2.35080587540567	NA	NA
ENSG00000145349	1.97607446179062	2.52009032811284	NA
ENSG00000148660	1.95514335866689	2.34635297445064	NA
ENSG00000152495	1.95474382793217	2.29402509409532	NA
ENSG00000004660	1.42233009892882	2.20466251174822	2.17181556199892
ENSG00000110931	2.02887428807886	2.54826654517075	NA
ENSG00000164615	1.8714114402245	2.1981069988734	2.02242200381617
ENSG00000130559	1.68998016211819	2.51693180886801	NA
ENSG00000111530	2.2604459758045	2.69931730102138	NA
ENSG00000144712	1.67979337113531	2.30835094858673	1.89748276448566
ENSG00000171302	1.61225908495689	2.2792105126014	NA
ENSG00000127022	2.46780275637746	3.15836249209525	NA
ENSG00000112186	2.31147093973313	2.44746813094976	NA
ENSG00000014216	2.54399259419631	3.15836249209525	NA
ENSG00000126247	2.44407557753608	3.15836249209525	NA
ENSG00000135387	2.13925543178123	2.70191321121234	NA
ENSG00000110888	2.07032870059271	2.13417710757677	NA
ENSG00000116489	2.35274937570877	2.84596576154548	2.10482256994863
ENSG00000198898	2.17575619395713	2.74099393158489	NA
ENSG00000100065	1.80968307105964	2.49080095201086	NA
ENSG00000105483	2.26179543045032	2.18127177155946	NA
ENSG00000153048	1.81911485502895	2.33081946649584	NA
ENSG00000213995	1.63257816978013	2.22219604630172	NA
ENSG00000134905	2.23981936791424	2.3392526340327	NA
ENSG00000108349	2.22062137918365	2.54752857645978	NA
ENSG00000166734	2.19250965699251	3.09663197555816	NA
ENSG00000137812	2.12814006464004	2.3392526340327	NA
ENSG00000127995	2.02298418360911	2.22219604630172	NA
ENSG00000147044	2.13164682571075	NA	NA
ENSG00000167971	2.13441357298421	2.57680189582891	NA
ENSG00000177303	1.54693428990924	2.4437322414016	1.96510233535105
ENSG00000106144	1.7849993477116	2.5081255360832	1.8788232084559
ENSG00000164305	1.71270461372347	2.27369558793009	1.9408868820729
ENSG00000138794	1.942452408612	2.56561172490206	NA
ENSG00000165806	1.84959287236782	2.33081946649584	NA
ENSG00000064012	2.00251763549151	2.27369558793009	NA
ENSG00000121691	2.21405954975305	3.02538779989041	2.12243445068274
ENSG00000105974	2.07011765400651	2.82736927305383	NA
ENSG00000105971	1.85519779528434	2.63968566124268	NA
ENSG00000078699	1.65804515461015	2.2405492482826	NA
ENSG00000067955	2.07159842223669	2.68877565527285	NA
ENSG00000110395	1.94020757944573	2.56348108539441	NA
ENSG00000114423	1.58015488808963	2.22219604630172	NA
ENSG00000105879	1.36675650486661	2.22219604630172	NA
ENSG00000159228	1.73566552529154	2.57818060962778	2.10771920729806
ENSG00000159231	1.48521795685098	2.38021124171161	NA
ENSG00000145439	2.2663575068956	2.49415459401844	NA
ENSG00000172785	2.14189710300124	NA	NA
ENSG00000108468	2.13093650189664	2.56913972547246	1.90921305760491
ENSG00000173894	1.34566110029237	2.19312459835446	NA
ENSG00000122565	2.15252270747317	2.35449260058944	NA
ENSG00000141582	0.912112977440658	2.12450422483428	1.71694286096622
ENSG00000183741	1.38132459485441	2.45301239112146	NA
ENSG00000100307	1.71915178939189	2.17609125905568	NA
ENSG00000141570	0.878737048868416	2.11461098423217	NA
ENSG00000100211	1.90074280039443	2.48911436937892	NA
ENSG00000132024	2.39848129971096	2.35449260058944	NA
ENSG00000048342	2.03165238115377	NA	NA
ENSG00000171097	2.18358068442858	2.2405492482826	NA
ENSG00000135736	1.50158357891158	2.27369558793009	NA
ENSG00000173581	1.83530573654843	2.74335295140956	NA
ENSG00000159884	1.76524532254403	2.35449260058944	NA
ENSG00000005059	2.15721347695871	2.83657727484065	NA
ENSG00000103021	2.02326664467031	2.74476223706558	NA
ENSG00000159873	1.68429368191811	2.22219604630172	1.89551363284301
ENSG00000147144	1.59196284644228	NA	2.02226690408952
ENSG00000151773	1.93392219670729	NA	NA
ENSG00000007080	2.29144888682644	2.93651374247889	2.06130867659413
ENSG00000164366	1.24664330425565	2.14550717140966	NA
ENSG00000104957	1.50774970168454	2.21590181320403	NA
ENSG00000100147	1.57448995687092	2.32345836684947	2.13350165402587
ENSG00000128596	2.41395309707951	NA	NA
ENSG00000163006	1.87347481255456	2.20951501454263	NA
ENSG00000187860	1.7854733558442	NA	1.76815869641451
ENSG00000101997	2.32707123783418	2.78376069574392	2.10779252499166
ENSG00000147419	2.23327872226921	2.63548374681491	NA
ENSG00000109881	2.25855223385977	2.81597600097199	1.55687875180379
ENSG00000141519	1.9084825063678	NA	NA
ENSG00000180329	1.82962122465644	2.54678935163126	NA
ENSG00000108588	2.17222449855277	2.76222828428647	NA
ENSG00000176155	2.24841407548185	2.22219604630172	NA
ENSG00000133773	1.51362168434535	2.26670196688409	NA
ENSG00000108091	1.82815979140529	2.72607487021537	2.00331709379931
ENSG00000180376	1.67609494156381	2.19312459835446	NA
ENSG00000120647	1.90181431431647	2.20466251174822	NA
ENSG00000162004	1.99831721366215	2.18639121569549	NA
ENSG00000169515	1.3127657750461	NA	1.89714829282888
ENSG00000091986	1.975220107211	2.99087140480149	NA
ENSG00000175602	1.66729041331159	2.73239375982297	1.77257955949544
ENSG00000205476	1.81703349987335	NA	NA
ENSG00000110104	1.77787596574003	2.64087877870162	2.14361459500366
ENSG00000115355	2.32448885641297	2.52633927738984	NA
ENSG00000015133	1.51248518773678	NA	NA
ENSG00000105321	1.40024472595208	2.31597034545692	NA
ENSG00000137500	2.04036268759375	2.31597034545692	NA
ENSG00000123106	2.09796790433048	2.1981069988734	NA
ENSG00000125633	1.75634526987056	2.19312459835446	NA
ENSG00000105248	1.5275313992831	2.41161970596323	1.9478437219485
ENSG00000142039	1.71967741819839	2.34635297445064	NA
ENSG00000136280	1.89570236325402	2.2792105126014	NA
ENSG00000145386	1.83477130984967	2.56561172490206	2.0318569364911
ENSG00000100814	1.76024119005966	2.73719264270474	NA
ENSG00000157456	2.00299797280252	2.75815462196739	2.06741560682727
ENSG00000110092	1.50852773921295	2.25959387888595	NA
ENSG00000118971	1.70876374319343	2.66801297164183	2.06067282200833
ENSG00000112576	1.7694462103528	2.77815125038364	NA
ENSG00000166946	2.15390225184467	NA	NA
ENSG00000090061	2.15480226814653	NA	NA
ENSG00000221978	2.06076521515191	2.14921911265538	NA
ENSG00000129315	1.38988314640611	2.13417710757677	NA
ENSG00000108100	1.93684745869169	2.32345836684947	NA
ENSG00000163249	1.99847592157029	2.30059548388996	NA
ENSG00000260916	2.36877323010922	2.83238116024704	NA
ENSG00000173992	1.92127865469221	2.2792105126014	NA
ENSG00000166226	2.30690839041268	2.86805636182304	NA
ENSG00000150753	2.35262613024892	2.9948448495534	NA
ENSG00000146731	2.22692868746515	2.84298347012222	2.10782587141592
ENSG00000156261	2.37647247036963	3.06550502309839	NA
ENSG00000156535	2.47792963863891	3.15836249209525	NA
ENSG00000103855	2.00555713594519	2.90200289135073	NA
ENSG00000198087	1.98948458561309	2.25382243870807	1.7854005375069
ENSG00000169217	1.84719122708896	2.29402509409532	NA
ENSG00000167775	1.99744547756162	3.15836249209525	2.36588132864546
ENSG00000117877	1.54457018841935	2.2405492482826	1.81468213148523
ENSG00000026508	2.10526132289695	2.95221105810867	NA
ENSG00000196776	2.76048534877283	2.82190637735232	NA
ENSG00000135404	2.23032528342783	3.15836249209525	NA
ENSG00000125726	1.62041640847127	NA	NA
ENSG00000110651	2.13665934022701	3.15836249209525	NA
ENSG00000010278	2.33585180668698	3.12626131886388	NA
ENSG00000002586	2.36114664907382	NA	NA
ENSG00000102181	2.12487556884289	2.79975396641189	NA
ENSG00000102543	1.88978064908581	2.43424945239648	NA
ENSG00000140326	1.8964755560195	2.30059548388996	NA
ENSG00000151465	2.19063791393072	2.91518870517316	2.17555568452826
ENSG00000130177	2.22339878430048	2.34635297445064	NA
ENSG00000176386	1.63473388362062	2.38021124171161	1.67386547505326
ENSG00000004897	1.97125287513844	2.57472558359407	NA
ENSG00000099804	1.95985766860291	2.57680189582891	2.22807879106803
ENSG00000106993	0.996137675164215	2.11461098423217	NA
ENSG00000168438	1.99657436063818	2.30835094858673	NA
ENSG00000070831	2.27018691640043	2.84781934729524	2.08899060186514
ENSG00000198752	2.42339154759464	2.45301239112146	NA
ENSG00000128283	1.39411017391191	NA	1.72562102033912
ENSG00000149798	0.972091187006013	2.14921911265538	NA
ENSG00000179604	1.44416844486308	2.18639121569549	NA
ENSG00000096401	1.98236138061475	2.39724458101039	1.90077060475431
ENSG00000184661	1.46556776523427	2.25959387888595	NA
ENSG00000111665	1.713012162834	2.50160692241883	NA
ENSG00000146670	1.51886853378861	2.25959387888595	NA
ENSG00000144354	1.78048943807299	2.25959387888595	1.95824332461401
ENSG00000164649	2.26184080547606	2.60227708430019	NA
ENSG00000170558	2.0904883011278	3.05941193743866	NA
ENSG00000062038	2.29276099261897	NA	NA
ENSG00000179242	1.83405198393279	NA	NA
ENSG00000103502	1.95545715271774	NA	NA
ENSG00000185324	2.06949083396976	NA	NA
ENSG00000123374	1.98726107676783	2.66689221106654	NA
ENSG00000111328	2.12244600653786	3.15836249209525	2.08297173426586
ENSG00000135446	2.13275745675253	2.77510049887902	NA
ENSG00000164885	2.49434514795534	3.09621458534641	2.18296066814218
ENSG00000101391	2.38229589079642	2.60227708430019	NA
ENSG00000136861	2.36074336689468	2.25382243870807	NA
ENSG00000108465	2.38185993312809	NA	NA
ENSG00000132964	1.7345230366858	2.32345836684947	NA
ENSG00000136807	1.35272442609957	2.2405492482826	1.71503361527561
ENSG00000145996	1.69751052376173	2.228400358703	2.04491602483152
ENSG00000100490	1.44908914604987	2.18127177155946	NA
ENSG00000124762	1.44881554814569	2.17609125905568	1.95116553856315
ENSG00000111276	0.826350519076861	2.11058971029925	1.85651643754459
ENSG00000147889	2.08990108263871	3.15836249209525	NA
